384500	1.25E-009	0.0862813
385000	1.25E-009	0.0862373
385500	1.24E-009	0.0861932
386000	1.24E-009	0.0861492
386500	1.24E-009	0.0861051
387000	1.23E-009	0.0860611
387500	1.23E-009	0.0860171
388000	1.23E-009	0.085973
388500	1.22E-009	0.085929
389000	1.22E-009	0.0858849
389500	1.22E-009	0.0858409
390000	1.21E-009	0.0857969
390500	1.21E-009	0.0857528
391000	1.21E-009	0.0857088
391500	1.20E-009	0.0856648
392000	1.20E-009	0.0856207
392500	1.20E-009	0.0855767
393000	1.20E-009	0.0855326
393500	1.19E-009	0.0854886
394000	1.19E-009	0.0854446
394500	1.19E-009	0.0854005
395000	1.18E-009	0.0853565
395500	1.18E-009	0.0853125
396000	1.18E-009	0.0852684
396500	1.17E-009	0.0852244
397000	1.17E-009	0.0851803
397500	1.17E-009	0.0851363
398000	1.17E-009	0.0850923
398500	1.16E-009	0.0850482
399000	1.16E-009	0.0850042
399500	1.16E-009	0.0849601
400000	1.15E-009	0.0849161
400500	1.15E-009	0.0848721
401000	1.15E-009	0.084828
401500	1.14E-009	0.084784
402000	1.14E-009	0.08474
402500	1.14E-009	0.0846959
403000	1.14E-009	0.0846519
403500	1.13E-009	0.0846078
404000	1.13E-009	0.0845638
404500	1.13E-009	0.0845198
405000	1.12E-009	0.0844757
405500	1.12E-009	0.0844349
406000	1.12E-009	0.0843942
406500	1.12E-009	0.0843534
407000	1.11E-009	0.0843126
407500	1.11E-009	0.0842718
408000	1.11E-009	0.084231
408500	1.11E-009	0.0841902
409000	1.10E-009	0.0841495
409500	1.10E-009	0.0841087
410000	1.10E-009	0.0840679
410500	1.09E-009	0.0840271
411000	1.09E-009	0.0839863
411500	1.09E-009	0.0839456
412000	1.09E-009	0.0839048
412500	1.08E-009	0.083864
413000	1.08E-009	0.0838232
413500	1.08E-009	0.0837824
414000	1.08E-009	0.0837416
414500	1.07E-009	0.0837009
415000	1.07E-009	0.0836601
415500	1.07E-009	0.0836193
416000	1.07E-009	0.0835785
416500	1.06E-009	0.0835377
417000	1.06E-009	0.0834969
417500	1.06E-009	0.0834562
418000	1.06E-009	0.0834154
418500	1.05E-009	0.0833746
419000	1.05E-009	0.0833338
419500	1.05E-009	0.083293
420000	1.05E-009	0.0832522
420500	1.04E-009	0.0832115
421000	1.04E-009	0.0831707
421500	1.04E-009	0.0831299
422000	1.04E-009	0.0830891
422500	1.03E-009	0.0830483
423000	1.03E-009	0.0830076
423500	1.03E-009	0.0829668
424000	1.03E-009	0.082926
424500	1.02E-009	0.0828852
425000	1.02E-009	0.0828444
425500	1.02E-009	0.0828036
426000	1.02E-009	0.0827629
426500	1.01E-009	0.0827221
427000	1.01E-009	0.0826813
427500	1.01E-009	0.0826405
428000	1.01E-009	0.0825997
428500	1.00E-009	0.0825589
429000	1.00E-009	0.0825182
429500	1.00E-009	0.0824774
430000	9.98E-010	0.0824366
430500	9.95E-010	0.0823958
431000	9.93E-010	0.082355
431500	9.90E-010	0.0823142
432000	9.88E-010	0.0822735
